code;name;cost_max;unit;current_stock;dpto_code;orden;cost_oferta;cost_mayor;cost_min
UG-141;GANCHO RAMPLUG (032) (518) YT1206;0.155;PZA;699;AUTO.28;100;0;0;0
UG-142;GANCHO TAPICERIA CHEYENNE (MX);0.149;PZA;808;AUTO.28;100;0;0;0
UG-143;GANCHO TAPICERIA UNIVERSAL (188) (634);0.149;PZA;853;AUTO.28;100;0;0;0
UG-144;GANCHO TAPICERIA UNIVERSAL (172) (619);0.201;PZA;0;AUTO.28;100;0;0;0
UG-145;GANCHO RAMPLUG PARACHOQUE HONDA (K054) YT1121;0.255;PZA;0;AUTO.28;100;0;0;0
UG-146;GANCHO TAP UNIV (011) (AC14010);0.171;PZA;28;AUTO.28;100;0;0;0
UG-147;GANCHO RAMPLUG (033) (046) YT3100;0.199;PZA;1035;AUTO.28;100;0;0;0
UG-148;GANCHO RAMPLUG BABERO PICK (326) (058);0.284;PZA;19;AUTO.28;100;0;0;0
UG-149;GANCHO TAP UNIV (370);0.155;PZA;824;AUTO.28;100;0;0;0
UG-15;GANCHO RAMPLUG (191) (143);0.213;PZA;900;AUTO.28;100;0;0;0
UG-150;GANCHO;0.155;PZA;1028;AUTO.28;100;0;0;0
UG-151;GANCHO TAP UNIV (693);0.201;PZA;89;AUTO.28;100;0;0;0
UG-152;SEGURO PUERTA SP-543 (178);0.201;PZA;0;AUTO.28;100;0;0;0
UG-153;GANCHO RAMPLUG (519) (K002) YT1180;0.155;PZA;900;AUTO.28;100;0;0;0
UG-154;GANCHO TAPICERIA UNIVERSAL (K020);0.309;PZA;1020;AUTO.28;100;0;0;0
UG-155;GANCHO TAPICERIA (245) (625);0.201;PZA;0;AUTO.28;100;0;0;0
UG-156;GANCHO GOMA PUERTA (131) (026 J);0.309;PZA;1837;AUTO.28;100;0;0;0
UG-157;GANCHO GOMA PUERTA (143) (026 E);0.155;PZA;980;AUTO.28;100;0;0;0
UG-158;GANCHO TAPICERIA PUNTA LANZA (233) (036);0.309;PZA;1005;AUTO.28;100;0;0;0
UG-159;GANCHO GOMA PUERTA (047) (026 L);0.199;PZA;1980;AUTO.28;100;0;0;0
UG-16;REMACHE PLASTICO 5770 (074) YT3480;0.309;PZA;220;AUTO.28;100;0;0;0
UG-160;GANCHO TAP UNIV (K165);0.201;PZA;0;AUTO.28;100;0;0;0
UG-161;GANCHO TAP UNIV (103) (621);0.201;PZA;100;AUTO.28;100;0;0;0
UG-162;GANCHO TAPICERIA PEQUEÑO* (055);0.201;PZA;0;AUTO.28;100;0;0;0
UG-163;GANCHO TAP UNIV (235) (090);0.199;PZA;100;AUTO.28;100;0;0;0
UG-164;GANCHO TAPICERIA (064) (306);0.227;PZA;3;AUTO.28;100;0;0;0
UG-165;RAMPLUG TAPICERIA (MIA);0.149;PZA;800;AUTO.28;1;0;0;0
UG-166;GANCHO TAP UNIV (031) (AC11797);0.201;PZA;0;AUTO.28;100;0;0;0
UG-167;GANCHO TAP UNIV (097) (019) YT1821;0.255;PZA;239;AUTO.28;100;0;0;0
UG-168;GANCHO TAP UNIV (266) (659);0.399;PZA;1937;AUTO.28;100;0;0;0
UG-169;GANCHO RAMPLUG VENT A/C (224) (680);0.227;PZA;79;AUTO.28;100;0;0;0
UG-17;GANCHO TELA CAPOT BASE REDONDA FINA (152) (004);0.291;PZA;-8;AUTO.28;100;0;0;0
UG-170;GANCHO RAMPLUG BASE CUADRADA B19 (111);0.227;PZA;55;AUTO.28;100;0;0;0
UG-171;GANCHO PARRILLA (251) (056 C);0.199;PZA;99;AUTO.28;100;0;0;0
UG-172;GANCHO TAP WOLSWAGEN (230) (661);0.171;PZA;39;AUTO.28;100;0;0;0
UG-173;GANCHO TAP UNIV (686 B);0.235;PZA;900;AUTO.28;100;0;0;0
UG-174;GANCHO TAP UNIV 334 (146);0.233;PZA;22;AUTO.28;100;0;0;0
UG-176;GANCHO TAPICERIA UNIVERSAL (184) (633);0.227;PZA;85;AUTO.28;100;0;0;0
UG-177;GANCHO TAP UNIV (368);0.199;PZA;1;AUTO.28;100;0;0;0
UG-178;GANCHO TAP UNIV (283);0.201;PZA;77;AUTO.28;100;0;0;0
UG-179;GANCHO GOMA PUERTA (102) (026 G);0.227;PZA;30;AUTO.28;100;0;0;0
UG-18;GANCHO TAPICERIA CHEVROLET (093) (017);0.241;PZA;-22;AUTO.28;100;0;0;0
UG-180;GANCHO RAMPLUG (131) (K008);0.201;PZA;0;AUTO.28;100;0;0;0
UG-181;RAMPLUG TAPICERIA (MIA);0.199;PZA;400;AUTO.28;1;0;0;0
UG-182;GANCHO TAP UNIV;0.149;PZA;900;AUTO.28;100;0;0;0
UG-183;GANCHO TAPICERIA UNIV (050) (098);0.199;PZA;220;AUTO.28;100;0;0;0
UG-184;GANCHO TAP UNIV 2071 (646);0.199;PZA;-90;AUTO.28;100;0;0;0
UG-185;GANCHO TAP UNIV 086;0.255;PZA;370;AUTO.28;100;0;0;0
UG-186;GANCHO TAPICERIA UNIVERSAL 2012 (163);0.227;PZA;30;AUTO.28;100;0;0;0
UG-187;GANCHO TAPICERIA UNIV (145) (CH-07);0.227;PZA;230;AUTO.28;100;0;0;0
UG-188;GANCHO TAP UNIV (651 B);0.173;PZA;0;AUTO.28;100;0;0;0
UG-189;GANCHO TAP UNIV (K121);0.201;PZA;0;AUTO.28;100;0;0;0
UG-19;GANCHO RAMPLUG (090) (032) YT1266;0.255;PZA;114;AUTO.28;100;0;0;0
UG-190;GANCHO TAPICERIA UNIV (017) (024);0.199;PZA;-8;AUTO.28;100;0;0;0
UG-191;GANCHO RAMPLUG (037) (124);0.227;PZA;9;AUTO.28;100;0;0;0
UG-192;GANCHO TAPICERIA (163) (133);0.201;PZA;0;AUTO.28;100;0;0;0
UG-193;GANCHO TAPICERIA UNIVERSAL (183) (612);0.241;PZA;3;AUTO.28;100;0;0;0
UG-194;GANCHO TAPICERIA UNIVERSAL (236) (636);0.201;PZA;0;AUTO.28;100;0;0;0
UG-195;GANCHO TAPICERIA (029) (308);0.199;PZA;80;AUTO.28;100;0;0;0
UG-196;GANCHO TAPICERIA NEON/UNIVERSAL(018) (073) YT1733;0.255;PZA;70;AUTO.28;100;0;0;0
UG-197;GANCHO MECANISMO VIDRIO 2045 (203);0.201;PZA;16;AUTO.28;100;0;0;0
UG-198;GANCHO FILTRO GASOLINA (372);0.199;PZA;-193;AUTO.28;100;0;0;0
UG-199;GANCHO TECHO FIAT (217) (067) YT0777;0.255;PZA;62;AUTO.28;100;0;0;0
UG-20;GANCHO TAPICERIA TOYOTA (125) (037);0.227;PZA;0;AUTO.28;100;0;0;0
UG-200;GANCHO TAPICERIA UNIVERSAL (179) (613);0.227;PZA;19;AUTO.28;100;0;0;0
UG-201;GANCHO TAP UNIV (253) (017 I);0.199;PZA;0;AUTO.28;100;0;0;0
UG-202;GANCHO GOMA PUERTA (142) (026 F);0.227;PZA;80;AUTO.28;100;0;0;0
UG-203;GANCHO TAP UNIV (656) (656);0.199;PZA;-30;AUTO.28;100;0;0;0
UG-204;Y LIMPIAPARABRISA (255) (049 Y);0.335;PZA;82;AUTO.28;100;0;0;0
UG-205;ALETA DE VIDRIO (1563) (332);0.199;PZA;28;AUTO.28;100;0;0;0
UG-206;GANCHO TAP. UNIV E-11 (675) YT1824;0.255;PZA;10;AUTO.28;100;0;0;0
UG-207;GANCHO CON BOCA A2 (078);0.201;PZA;12;AUTO.28;100;0;0;0
UG-208;GANCHO PLATINA TOYOTA (211) (207 B) YT1147;0.255;PZA;9;AUTO.28;100;0;0;0
UG-209;UNION CODO (254) (049 C);0.335;PZA;-54;AUTO.28;100;0;0;0
UG-21;GANCHO TAP UNIV (041) (038);0.233;PZA;-124;AUTO.28;100;0;0;0
UG-210;GANCHO TAP UNIV (068) (016);0.231;PZA;17;AUTO.28;100;0;0;0
UG-211;GANCHO TAP UNIV (651) (AC5);0.201;PZA;0;AUTO.28;100;0;0;0
UG-212;GANCHO PLATINA TOYOTA (210) *****207D YT1146;0.255;PZA;0;AUTO.28;100;0;0;0
UG-213;ALETA VIDRIO (1562) (333) YT3240;0.255;PZA;1;AUTO.28;100;0;0;0
UG-214;TAPA TORNILLO PEQUEÑO MARRON (526 M);0.201;PZA;53;AUTO.28;100;0;0;0
UG-215;************************************;0.168;PZA;0;AUTO.28;100;0;0;0
UG-216;************************************;0;PZA;0;AUTO.28;100;0;0;0
UG-217;GANCHO PLATINA TOYOTA (210) (207 D);0.233;PZA;1;AUTO.28;100;0;0;0
UG-218;GANCHO DE TAPICERIA (024) (008);0.193;PZA;31;AUTO.28;100;0;0;0
UG-219;GANCHO TOYOTA 377 ( K086B);0.199;PZA;-24;AUTO.28;100;0;0;0
UG-22;GANCHO TAP TOYOTA (040) (500) YT0001;0.255;PZA;80;AUTO.28;100;0;0;0
UG-220;GANCHO TAPICERIA UNIVERSAL (234) (639);0.199;PZA;0;AUTO.28;100;0;0;0
UG-221;GANCHO TAPICERIA CHEYENNE (214) (023);0.227;PZA;1;AUTO.28;100;0;0;0
UG-222;GANCHO RAMPLUG TOYOTA B11 (113) YT1118;0.255;PZA;109;AUTO.28;100;0;0;0
UG-223;GANCHO RAMPLUG (134) (119);0.199;PZA;35;AUTO.28;100;0;0;0
UG-224;GANCHO RAMPLUG REY (190) (122);0.227;PZA;15;AUTO.28;100;0;0;0
UG-225;T LIMPIAPARABRISA GRANDE (261) (049 T);0.32;PZA;-14;AUTO.28;100;0;0;0
UG-226;T LIMPIAPARABRISA PEQUEÑA (258) (049 TP);0.34;PZA;28;AUTO.28;100;0;0;0
UG-227;GANCHO RAMPLUG TOYOTA (162) (605) YT3222;0.265;PZA;18;AUTO.28;100;0;0;0
UG-228;&&UG-22&& GANCHO DE TAPICERIA;0;PZA;0;AUTO.28;100;0;0;0
UG-229;************************UG-230;0.192;PZA;0;AUTO.28;100;0;0;0
UG-23;GANCHO FIESTA (175) (501) YT0060;0.255;PZA;3;AUTO.28;100;0;0;0
UG-230;GANCHO GOMA PUERTA (237) (026 A);0.227;PZA;0;AUTO.28;100;0;0;0
UG-231;GANCHO GOMA PUERTA (240)(026 D);0.144;PZA;0;AUTO.28;100;0;0;0
UG-232;GANCHO GOMA PUERTA (238)(026 H);0;PZA;0;AUTO.28;100;0;0;0
UG-233;&&& INACTIVO &&& GANCHO GOMA PUERTA (239)(026 M);0.201;PZA;0;AUTO.28;100;0;0;0
UG-234;GANCHO GOMA PUERTA (140) (026 P);0.227;PZA;100;AUTO.28;100;0;0;0
UG-235;GANCHO RAMPLUG PLACA (095) (027) YT0399;0.255;PZA;222;AUTO.28;100;0;0;0
UG-236;GANCHO TAP UNIV. (187) (029 B);0.227;PZA;21;AUTO.28;100;0;0;0
UG-237;GANCHO IMPORTADO (073B) YT1732;0.255;PZA;8;AUTO.28;100;0;0;0
UG-238;GANCHO MANILLA [136 (I) / 135 (D)] (087) YT0333;0.255;PZA;0;AUTO.28;100;0;0;0
UG-239;RAMPLUG ISUZU NISSAN B06(115);0.192;PZA;25;AUTO.28;100;0;0;0
UG-24;GANCHO TAPICERIA UNIVERSAL (192P / 193G) (084);0.201;PZA;30;AUTO.28;100;0;0;0
UG-240;GANCHO RAMPLUG (189) (144);0.199;PZA;-18;AUTO.28;100;0;0;0
UG-241;GANCHO TAP UNIV (049) (156 C);0.241;PZA;0;AUTO.28;100;0;0;0
UG-242;GANCHO VARILLA ANGULO 718(167 C);0.168;PZA;0;AUTO.28;100;0;0;0
UG-243;GANCHO PLATINA GRANDE (198) (170);0.227;PZA;7;AUTO.28;100;0;0;0
UG-244;GANCHO MANILLA (139)(297);0.192;PZA;0;AUTO.28;100;0;0;0
UG-245;GANCHO MANILLA (138) (298);0.199;PZA;120;AUTO.28;100;0;0;0
UG-246;GANCHO TAP UNIV (170) (306 B);0.233;PZA;7;AUTO.28;100;0;0;0
UG-247;UNION MANGUERA LP (257)(312);0.284;PZA;49;AUTO.28;100;0;0;0
UG-248;GANCHO PLATINA (012) (606);0.284;PZA;1;AUTO.28;100;0;0;0
UG-249;GANCHO TAP UNIV. 2073 (650);0.199;PZA;37;AUTO.28;100;0;0;0
UG-25;GANCHO RAMPLUG HONDA (091) (112) YT0762;0.257;PZA;3;AUTO.28;100;0;0;0
UG-250;GANCHO VARILLA (112)(657);0.192;PZA;0;AUTO.28;100;0;0;0
UG-251;GANCHO TAP UNIV (229) (658);0.231;PZA;0;AUTO.28;100;0;0;0
UG-252;GANCHO RAMPLUG(CH-03);0.192;PZA;0;AUTO.28;100;0;0;0
UG-253;GANCHO RAMPLUG(CH-04);0;PZA;0;AUTO.28;100;0;0;0
UG-254;GANCHO RAMPLUG (CH-05);0.199;PZA;40;AUTO.28;100;0;0;0
UG-255;GANCHO RAMPLUG (CH-08);0.199;PZA;7;AUTO.28;100;0;0;0
UG-256;GANCHO RAMPLUG CH-32(CH-32);0.168;PZA;0;AUTO.28;100;0;0;0
UG-257;GANCHO TAP UNIV (086) (K004);0.284;PZA;6;AUTO.28;100;0;0;0
UG-258;GANCHO TAP UNIV YT1572;0.255;PZA;0;AUTO.28;100;0;0;0
UG-259;GANCHO TAP UNIV (K025);0.284;PZA;8;AUTO.28;100;0;0;0
UG-26;GANCHO RAMPLUG (431) (123);0.227;PZA;2;AUTO.28;100;0;0;0
UG-260;GANCHO TAP UNIV (500) (K046);0.227;PZA;60;AUTO.28;100;0;0;0
UG-261;GANCHO RAMPLUG (050) (093);0.192;PZA;0;AUTO.28;100;0;0;0
UG-262;BOCINA MECANISMO LP 293 (642);0.199;PZA;7;AUTO.28;100;0;0;0
UG-263;GANCHO RAMPLUG CH-03+;0.227;PZA;5;AUTO.28;100;0;0;0
UG-264;CHAVETA PLASTICA 146 (603);0.284;PZA;11;AUTO.28;100;0;0;0
UG-265;GUIA VIDRIO UNIVERSAL GDE (404);1.7;PZA;35;AUTO.28;100;0;0;0
UG-266;GANCHO TAP REDONDO (09) (004G2);0.284;PZA;2;AUTO.28;100;0;0;0
UG-267;GANCHO DE TAPICERIA (007);0.171;PZA;12;AUTO.28;100;0;0;0
UG-268;GANCHO BUTACA BRONCO (025) (022);0.199;PZA;0;AUTO.28;100;0;0;0
UG-269;T LIMPIA PARABRISA EXTRA GRANDE (256) (049 TG);0.34;PZA;63;AUTO.28;100;0;0;0
UG-27;GANCHO RAMPLUG B01 (126) YT1326 / YT1112;0.255;PZA;41;AUTO.28;100;0;0;0
UG-270;GANCHO (110);0.227;PZA;3;AUTO.28;100;0;0;0
UG-271;-526;0.233;PZA;40;AUTO.28;100;0;0;0
UG-272;SEGURO PUERTA SP-145 (172);0.201;PZA;0;AUTO.28;100;0;0;0
UG-273;SEGURO PUERTA SP-148 (175);0.257;PZA;50;AUTO.28;100;0;0;0
UG-274;SEGURO PUERTA SP-147 (173);0.201;PZA;0;AUTO.28;100;0;0;0
UG-275;SEGURO PUERTA SP-149/179 (174);0.227;PZA;2;AUTO.28;100;0;0;0
UG-276;SEGURO PUERTA SP-305 (179);0.255;PZA;11;AUTO.28;100;0;0;0
UG-277;-180;0.231;PZA;0;AUTO.28;100;0;0;0
UG-278;SEGURO PUERTA SP-504 (182);0.201;PZA;0;AUTO.28;100;0;0;0
UG-279;-183;0.231;PZA;0;AUTO.28;100;0;0;0
UG-28;GANCHO TAP UNIV (045) (156);0.227;PZA;-36;AUTO.28;100;0;0;0
UG-280;SEGURO PUERTA SP-315 (176);0.201;PZA;0;AUTO.28;100;0;0;0
UG-281;GANCHO TAPICERIA FORD (094) (010);0.227;PZA;-10;AUTO.28;100;0;0;0
UG-282;GANCHO PARABRISAS CHEVROLET (825) (O20);1.133;PZA;2;AUTO.28;100;0;0;0
UG-283;GANCHO RAMPLUG TAPICERIA UNIVERSAL MIA;0.284;PZA;900;AUTO.28;100;0;0;0
UG-284;&&&&&&&&&&&&&&& UG-01;0.171;PZA;0;AUTO.28;100;0;0;0
UG-285;SEGURO PUERTA SP-505 (178 B);0.249;PZA;20;AUTO.28;100;0;0;0
UG-286;GANCHO VARILLA CAPOT EN A NGULO (167C);0.284;PZA;10;AUTO.28;100;0;0;0
UG-287;GANHCO K047 (000) (K047);0.199;PZA;0;AUTO.28;100;0;0;0
UG-29;GANCHO TAP UNIV (029C);0.227;PZA;32;AUTO.28;100;0;0;0
UG-290;RETEN DE MANILLA (812) (064);0.197;PZA;-120;AUTO.28;100;0;0;0
UG-291;GANCHOS CODIGO K054 (000);0;PZA;0;AUTO.28;100;0;0;0
UG-292;GANCHO TAP UNIV (690);0.171;PZA;14;AUTO.28;100;0;0;0
UG-293;GANCHO TAP UNIV. (381);0.313;PZA;31;AUTO.28;100;0;0;0
UG-294;GANCHO TAPICERIA 164 ( 035);0.227;PZA;30;AUTO.28;100;0;0;0
UG-295;GANCHOS CODIGO 205 (000);0.227;PZA;-51;AUTO.28;100;0;0;0
UG-296;GANCHO TAP UNIV (058) 077;0.227;PZA;56;AUTO.28;100;0;0;0
UG-297;GANCHO RAMPLUG 127 ( 128);0.227;PZA;-10;AUTO.28;100;0;0;0
UG-298;GANCHO TAP UNIV (067) CODIGO 053;0.227;PZA;9;AUTO.28;100;0;0;0
UG-299;GANCHO TA UNIV CODIGO 366;0.199;PZA;18;AUTO.28;100;0;0;0
UG-30;GANCHO FORD EXPLORER 2007 998766 (666);0.199;PZA;31;AUTO.28;100;0;0;0
UG-300;GANCHO DE CEPILLO 18395 (021);0.851;PZA;94;AUTO.28;100;0;0;0
UG-301;GANCHO TAP UNIV 070 (040);0.199;PZA;10;AUTO.28;100;0;0;0
UG-302;GANCHO RAMPLUG 077 (065);0.199;PZA;18;AUTO.28;100;0;0;0
UG-303;GANCHO TAPICERIA UNIVERSAL 022 (072);0.227;PZA;70;AUTO.28;100;0;0;0
UG-304;GANCHOS DE MANILLA;0.199;PZA;19;AUTO.28;100;0;0;0
UG-305;TAPA TORNILLO PEQUEÑO NEGRO (526N);0.199;PZA;264;AUTO.28;100;0;0;0
UG-306;GANCHO TAPÍCERIA UNIVERSAL 178 (626) YT0016;0.255;PZA;320;AUTO.28;100;0;0;0
UG-307;GANCHO TAP UNIVERSAL (699);0.227;PZA;54;AUTO.28;100;0;0;0
UG-308;GANCHOS GODIGO 059 (000);0.199;PZA;0;AUTO.28;100;0;0;0
UG-309;GANCHO CORTO 232(069);0.199;PZA;30;AUTO.28;100;0;0;0
UG-31;GANCHO RAMPLUG GM-SUZUKI B15 (118);0.199;PZA;34;AUTO.28;100;0;0;0
UG-310;GANCHO TAPICERIA A17 (141);0.199;PZA;4;AUTO.28;100;0;0;0
UG-311;GANCHO GOMA PUERTA 239 (026M);0.199;PZA;20;AUTO.28;100;0;0;0
UG-312;GANCHO TAP UNIV (366);0;PZA;0;AUTO.28;100;0;0;0
UG-313;&&&&& UG-27…UG-27…..UG-27;0.227;PZA;-102;AUTO.28;100;0;0;0
UG-314;GANCHO TAP UNIV (623);0.199;PZA;4;AUTO.28;100;0;0;0
UG-315;GANCHO TAP UNIV (398) (647);0.199;PZA;-11;AUTO.28;100;0;0;0
UG-316;GANCHO TAP UNIV 249 (679);0.227;PZA;52;AUTO.28;100;0;0;0
UG-317;GANCHO TAP UNIV (683);0.227;PZA;49;AUTO.28;100;0;0;0
UG-318;&&& UG-120 &&&&;0.199;PZA;0;AUTO.28;100;0;0;0
UG-319;CHAVETA PASTICA 148 (603B);0.284;PZA;35;AUTO.28;100;0;0;0
UG-32;GANCHO BUCHE (051) (158);0.227;PZA;19;AUTO.28;100;0;0;0
UG-320;GANCHO TAP UNI (660);0.227;PZA;49;AUTO.28;100;0;0;0
UG-321;GANCHO TAP UNIV (695);0.199;PZA;21;AUTO.28;100;0;0;0
UG-322;GANCHO PARRILLA MITSUBISHI 165 (056 B);0.227;PZA;99;AUTO.28;100;0;0;0
UG-323;GANCHOS UNIVERSAL GUARDAFANGO (705);0.229;PZA;19;AUTO.28;100;0;0;0
UG-324;GANCHO TAPICERIA UNIVERSAL 197 (627);0.199;PZA;19;AUTO.28;100;0;0;0
UG-325;GANCHO TAP UNIV ( 398);0.227;PZA;48;AUTO.28;100;0;0;0
UG-326;CHAVETA PLASTICA 147 ( 604);0.284;PZA;25;AUTO.28;100;0;0;0
UG-327;GANCHO TAP UNIV (079);0.227;PZA;100;AUTO.28;100;0;0;0
UG-328;GANCHO TAP UNIV (689);0.227;PZA;100;AUTO.28;100;0;0;0
UG-329;T DOBLE LIMPIA PARABRISA 282 (049 TD );0.284;PZA;5;AUTO.28;100;0;0;0
UG-33;GANCHO PLATINA (055) (159);0.199;PZA;29;AUTO.28;100;0;0;0
UG-330;GANCHO TAP UNIV 333 (142);0.199;PZA;9;AUTO.28;100;0;0;0
UG-331;GANCHO MANILLA (393);0.233;PZA;80;AUTO.28;100;0;0;0
UG-332;GANCHO TAPICERIA UNIVERSAL 228 (354);0.199;PZA;89;AUTO.28;100;0;0;0
UG-333;GANCHO TAP UNIV 057 (031);0.227;PZA;8;AUTO.28;100;0;0;0
UG-334;GANCHO TAP UNIV ( 397);0.199;PZA;18;AUTO.28;100;0;0;0
UG-335;GANCHO TAPICERIA 021 (1001);0.227;PZA;99;AUTO.28;100;0;0;0
UG-336;GANCHO TAP UNIV 311 ( 029C );0.233;PZA;25;AUTO.28;100;0;0;0
UG-337;GANCHO TAPICERIA 019 ( 1002);0.227;PZA;9;AUTO.28;100;0;0;0
UG-338;GANCHO TAP UNIV (354B);0.227;PZA;30;AUTO.28;100;0;0;0
UG-339;GANCHO TAP UNIV 048 ( 139);0.199;PZA;60;AUTO.28;100;0;0;0
UG-34;GANCHO TAP. UNIV. GRUESO E-13 (670);0.227;PZA;101;AUTO.28;100;0;0;0
UG-340;GANCHO PLATINA TERIO 248 ( 030B);0.227;PZA;99;AUTO.28;100;0;0;0
UG-341;GANCHO TAP UNIV ( 137);0.199;PZA;7;AUTO.28;100;0;0;0
UG-342;GANCHO CODIGO 000 (011);0.199;PZA;70;AUTO.28;100;0;0;0
UG-343;GANCHO RAMPLUG (144) ( CH-15);0.199;PZA;15;AUTO.28;100;0;0;0
UG-344;GANCHO RAMPLUG (CH-12);0.233;PZA;19;AUTO.28;100;0;0;0
UG-345;GANCHO RANPLUG (CH-16);0.199;PZA;3;AUTO.28;100;0;0;0
UG-346;GANCHO CUADRADO 141 (081);0.199;PZA;52;AUTO.28;100;0;0;0
UG-347;GANCGO TAP UNIV ( AC17222P);0.227;PZA;-1;AUTO.28;100;0;0;0
UG-348;GANCHO BUCHE 053(300);0.227;PZA;99;AUTO.28;100;0;0;0
UG-349;GANCHO TAPICERIA 030 ( 311);0.227;PZA;19;AUTO.28;100;0;0;0
UG-35;GANCHO TAP UNIV (042) (353);0.199;PZA;90;AUTO.28;100;0;0;0
UG-350;GANCHO TAPICERIA UNIVERSAL 182 ( 614);0.227;PZA;1;AUTO.28;100;0;0;0
UG-351;GANCHO TAPICERIA UNIVERSAL 180 ( 629);0.233;PZA;52;AUTO.28;100;0;0;0
UG-36;GANCHO BUCHE FORD-K (066) (434);0.199;PZA;37;AUTO.28;100;0;0;0
UG-37;GANCHO TAP UNIV (181) (500 I);0.199;PZA;83;AUTO.28;100;0;0;0
UG-38;GANCHO BUCHE (054) (157);0.199;PZA;0;AUTO.28;100;0;0;0
UG-39;GANCHO TAPICERIA (116) (088);0.171;PZA;35;AUTO.28;100;0;0;0
UG-40;GANCHO TAP FORD (438) (010 C);0.171;PZA;0;AUTO.28;100;0;0;0
UG-41;&&&& ESPERANDO REFERENCIA&&&&&& GANCHO RAMPLUG;0.211;PZA;900;AUTO.28;100;0;0;0
UG-42;RAMPLUG PARRILLA 22 (290);0.201;PZA;0;AUTO.28;100;0;0;0
UG-43;GANCHO TAP UNIV. 2074 (651);0.199;PZA;0;AUTO.28;100;0;0;0
UG-44;GANCHO TAPICERIA UNIVERSAL (225) (313);0.227;PZA;1;AUTO.28;100;0;0;0
UG-45;GANCHO TAPICERIA UNIVERSAL (587);0.231;PZA;69;AUTO.28;100;0;0;0
UG-46;GANCHO RAMPLUG (K003);0.227;PZA;0;AUTO.28;100;0;0;0
UG-47;GANCHO BUCHE GRAN VITARA (435);0.255;PZA;-70;AUTO.28;100;0;0;0
UG-48;GANCHO TAPICERIA UNIVERSAL (186) (362) YT3032;0.255;PZA;58;AUTO.28;100;0;0;0
UG-49;GANCHO TAP UNIV. 615 (645);0.227;PZA;51;AUTO.28;100;0;0;0
UG-50;GANCHO TAPICERIA UNIVERSAL (622);0.267;PZA;90;AUTO.28;100;0;0;0
UG-51;GANCHO TAPICERIA (028) (309);0.227;PZA;1;AUTO.28;100;0;0;0
UG-52;GANCHO VARILLA CAPOT DE LADO (168 B);0.284;PZA;7;AUTO.28;100;0;0;0
UG-53;GANCHO TAP UNIV (069) (350);0.227;PZA;40;AUTO.28;100;0;0;0
UG-54;GANCHO TAP UNIV (071P-104G) (068);0.227;PZA;0;AUTO.28;100;0;0;0
UG-55;GANCHO RAMPLUG PEQUEÑO(124) (028 B);0.233;PZA;43;AUTO.28;100;0;0;0
UG-56;GANCHO TAPICERIA (195) (140);0.313;PZA;0;AUTO.28;100;0;0;0
UG-57;GANCHO TAP. UNIV. (386) (677);0.201;PZA;1;AUTO.28;100;0;0;0
UG-58;GANCHO TAP UNIV (412) (676);0.201;PZA;22;AUTO.28;100;0;0;0
UG-59;GANCHO TAPICERIA UNIVERSAL (171) (620);0.227;PZA;2;AUTO.28;100;0;0;0
UG-60;GANCHO PLATINA TOYOTA YT3668;0.257;PZA;50;AUTO.28;100;0;0;0
UG-61;GANCHO TAPICERIA UNIVERSAL 2016 (160);0.199;PZA;21;AUTO.28;100;0;0;0
UG-62;GANCHO BUCHE CORSA (173) (193);0.7;PZA;50;AUTO.28;100;0;0;0
UG-63;GANCHO RAMPLUG (033) (129) YT1398;0.255;PZA;111;AUTO.28;100;0;0;0
UG-64;GANCHO PANEL TABLERO GM (118) (080);0.227;PZA;141;AUTO.28;100;0;0;0
UG-65;GANCHO RAMPLUG TOYOTA-MAZDA 621 (116);0.227;PZA;10;AUTO.28;100;0;0;0
UG-66;GANCHO TAPICERIA (231) (304) YT0969;0.255;PZA;100;AUTO.28;100;0;0;0
UG-67;GANCHO TAPICERIA (119) (301);0.199;PZA;89;AUTO.28;100;0;0;0
UG-68;GANCHO DE TAPICERIA (411) (009);0.199;PZA;19;AUTO.28;100;0;0;0
UG-69;GANCHO TAP UNIV (098) (015) YT1822;0.255;PZA;0;AUTO.28;100;0;0;0
UG-70;GANCHO RAMPLUG (CH-04);0.227;PZA;47;AUTO.28;100;0;0;0
UG-71;GANCHO GRAN VITARA (155) (609) YT1119;0.255;PZA;35;AUTO.28;100;0;0;0
UG-72;GANCHO TAP UNIV (059) (161) YT0239;0.255;PZA;62;AUTO.28;100;0;0;0
UG-73;GANCHO RAMPLUG (034) (018);0.199;PZA;240;AUTO.28;100;0;0;0
UG-74;GANCHO TAP UNIV (071);0.199;PZA;0;AUTO.28;100;0;0;0
UG-75;GANCHO RAMPLUG (APOYA BRAZO FIAT-LADA) (CH-18);0.201;PZA;0;AUTO.28;100;0;0;0
UG-76;GANCHO BUCHE TAP UNIV (046) (047);0.227;PZA;100;AUTO.28;100;0;0;0
UG-77;GANCHO RAMPLUG (035) (165);0.199;PZA;62;AUTO.28;100;0;0;0
UG-78;GANCHO BUCHE TAP UNIV (052) (155);0.171;PZA;-1;AUTO.28;100;0;0;0
UG-79;BOCINA MECANISMO FORD 439 ( 039);0.199;PZA;24;AUTO.28;100;0;0;0
UG-80;GANCHO TAP UNIV E-05 (673);0.233;PZA;51;AUTO.28;100;0;0;0
UG-81;GANCHO TAPICERIA (020) (302);0.227;PZA;98;AUTO.28;100;0;0;0
